sensor ts value
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-09 03:43:21" 9760
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-10 03:39:56" 9712
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-11 03:41:53" 9723
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-12 03:39:59" 9752
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-13 03:42:04" 9737
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-14 03:42:10" 9723
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-15 03:40:35" 9751
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-16 03:42:20" 9751
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-17 03:41:45" 9703
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-18 03:41:53" 9581
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-19 03:43:48" 9708
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-20 03:42:52" 9656
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-21 03:41:43" 9635
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-22 03:40:39" 9676
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-24 03:42:13" 9737
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-25 03:42:55" 9628
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-26 03:44:04" 9670
/qct/qexa-20/cocos/calibration/TC-15-19/fidelity_2qb_cliffords_averaged "2025-08-27 03:42:36" 9679
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-02 03:42:59" 9780
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-03 03:42:23" 9883
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-04 03:38:59" 9841
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-05 03:41:59" 9914
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-06 03:37:10" 9873
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-07 03:42:43" 9884
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-08 03:42:11" 9928
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-09 03:43:21" 9921
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-10 03:39:56" 9890
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-11 03:41:53" 9891
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-12 03:39:59" 9870
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-13 03:42:04" 9867
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-14 03:42:10" 9927
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-15 03:40:35" 9836
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-16 03:42:20" 9840
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-17 03:41:45" 9907
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-18 03:41:53" 9901
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-19 03:43:48" 9918
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-20 03:42:52" 9910
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-21 03:41:43" 9724
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-22 03:40:39" 9915
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-24 03:42:13" 9888
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-25 03:42:55" 9859
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-26 03:44:04" 9894
/qct/qexa-20/cocos/calibration/TC-16-17/cz_gate_fidelity "2025-08-27 03:42:36" 9877
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-02 03:42:59" 9133
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-03 03:42:23" 9712
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-04 03:38:59" 9640
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-05 03:41:59" 9782
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-06 03:37:10" 9573
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-07 03:42:43" 9762
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-08 03:42:11" 9821
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-09 03:43:21" 9811
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-10 03:39:56" 9732
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-11 03:41:53" 9722
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-12 03:39:59" 9640
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-13 03:42:04" 9652
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-14 03:42:10" 9803
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-15 03:40:35" 9662
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-16 03:42:20" 9666
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-17 03:41:45" 9783
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-18 03:41:53" 9732
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-19 03:43:48" 9782
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-20 03:42:52" 9792
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-21 03:41:43" 9386
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-22 03:40:39" 9772
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-24 03:42:13" 9767
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-25 03:42:55" 9659
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-26 03:44:04" 9693
/qct/qexa-20/cocos/calibration/TC-16-17/fidelity_2qb_cliffords_averaged "2025-08-27 03:42:36" 9711
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-02 03:42:59" 9931
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-03 03:42:23" 9939
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-04 03:38:59" 9922
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-05 03:41:59" 9899
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-06 03:37:10" 9895
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-07 03:42:43" 9914
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-08 03:42:11" 9914
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-09 03:43:21" 9921
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-10 03:39:56" 9925
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-11 03:41:53" 9904
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-12 03:39:59" 9912
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-13 03:42:04" 9926
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-14 03:42:10" 9941
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-15 03:40:35" 9928
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-16 03:42:20" 9929
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-17 03:41:45" 9918
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-18 03:41:53" 9906
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-19 03:43:48" 9924
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-20 03:42:52" 9904
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-21 03:41:43" 9927
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-22 03:40:39" 9935
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-24 03:42:13" 9856
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-25 03:42:55" 9897
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-26 03:44:04" 9914
/qct/qexa-20/cocos/calibration/TC-2-5/cz_gate_fidelity "2025-08-27 03:42:36" 9931
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-02 03:42:59" 9833
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-03 03:42:23" 9854
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-04 03:38:59" 9794
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-05 03:41:59" 9779
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-06 03:37:10" 9666
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-07 03:42:43" 9791
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-08 03:42:11" 9782
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-09 03:43:21" 9658
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-10 03:39:56" 9803
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-11 03:41:53" 9722
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-12 03:39:59" 9745
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-13 03:42:04" 9795
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-14 03:42:10" 9839
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-15 03:40:35" 9808
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-16 03:42:20" 9793
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-17 03:41:45" 9797
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-18 03:41:53" 9814
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-19 03:43:48" 9791
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-20 03:42:52" 9789
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-21 03:41:43" 9797
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-22 03:40:39" 9832
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-24 03:42:13" 9611
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-25 03:42:55" 9704
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-26 03:44:04" 9793
/qct/qexa-20/cocos/calibration/TC-2-5/fidelity_2qb_cliffords_averaged "2025-08-27 03:42:36" 9809
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-02 03:42:59" 9772
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-03 03:42:23" 9779
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-04 03:38:59" 9744
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-05 03:41:59" 9763
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-06 03:37:10" 9912
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-07 03:42:43" 9915
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-08 03:42:11" 9920
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-09 03:43:21" 9918
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-10 03:39:56" 9922
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-11 03:41:53" 9922
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-12 03:39:59" 9826
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-13 03:42:04" 9749
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-14 03:42:10" 9217
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-15 03:40:35" 9718
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-16 03:42:20" 9710
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-17 03:41:45" 9918
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-18 03:41:53" 9922
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-19 03:43:48" 9923
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-20 03:42:52" 9925
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-21 03:41:43" 9893
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-22 03:40:39" 9906
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-24 03:42:13" 9929
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-25 03:42:55" 9920
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-26 03:44:04" 9918
/qct/qexa-20/cocos/calibration/TC-3-4/cz_gate_fidelity "2025-08-27 03:42:36" 9924
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-02 03:42:59" 9564
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-03 03:42:23" 9596
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-04 03:38:59" 9549
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-05 03:41:59" 9564
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-06 03:37:10" 9765
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-07 03:42:43" 9786
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-08 03:42:11" 9789
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-09 03:43:21" 9782
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-10 03:39:56" 9797
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-11 03:41:53" 9774
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-12 03:39:59" 9649
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-13 03:42:04" 9564
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-14 03:42:10" 8826
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-15 03:40:35" 9517
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-16 03:42:20" 9523
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-17 03:41:45" 9778
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-18 03:41:53" 9811
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-19 03:43:48" 9806
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-20 03:42:52" 9818
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-21 03:41:43" 9730
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-22 03:40:39" 9742
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-24 03:42:13" 9816
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-25 03:42:55" 9798
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-26 03:44:04" 9794
/qct/qexa-20/cocos/calibration/TC-3-4/fidelity_2qb_cliffords_averaged "2025-08-27 03:42:36" 9808
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-02 03:42:59" 9923
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-03 03:42:23" 9896
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-04 03:38:59" 9906
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-05 03:41:59" 9916
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-06 03:37:10" 9908
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-07 03:42:43" 9898
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-08 03:42:11" 9908
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-09 03:43:21" 9910
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-10 03:39:56" 9917
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-11 03:41:53" 9659
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-12 03:39:59" 9882
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-13 03:42:04" 9916
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-14 03:42:10" 9898
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-15 03:40:35" 9801
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-16 03:42:20" 9911
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-17 03:41:45" 9899
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-18 03:41:53" 9921
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-19 03:43:48" 9914
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-20 03:42:52" 9918
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-21 03:41:43" 9877
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-22 03:40:39" 9827
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-24 03:42:13" 9921
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-25 03:42:55" 9911
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-26 03:44:04" 9909
/qct/qexa-20/cocos/calibration/TC-3-8/cz_gate_fidelity "2025-08-27 03:42:36" 9916
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-02 03:42:59" 9757
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-03 03:42:23" 9737
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-04 03:38:59" 9744
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-05 03:41:59" 9754
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-06 03:37:10" 9702
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-07 03:42:43" 9654
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-08 03:42:11" 9731
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-09 03:43:21" 9751
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-10 03:39:56" 9749
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-11 03:41:53" 9325
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-12 03:39:59" 9721
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-13 03:42:04" 9749
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-14 03:42:10" 9691
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-15 03:40:35" 8967
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-16 03:42:20" 9708
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-17 03:41:45" 9736
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-18 03:41:53" 9751
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-19 03:43:48" 9747
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-20 03:42:52" 9748
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-21 03:41:43" 9675
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-22 03:40:39" 9403
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-24 03:42:13" 9771
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-25 03:42:55" 9743
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-26 03:44:04" 9757
/qct/qexa-20/cocos/calibration/TC-3-8/fidelity_2qb_cliffords_averaged "2025-08-27 03:42:36" 9743
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-02 03:42:59" 9747
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-03 03:42:23" 9744
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-04 03:38:59" 9753
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-05 03:41:59" 9755
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-06 03:37:10" 9924
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-07 03:42:43" 9924
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-08 03:42:11" 9912
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-09 03:43:21" 9914
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-10 03:39:56" 9920
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-11 03:41:53" 9923
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-12 03:39:59" 9817
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-13 03:42:04" 9755
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-14 03:42:10" 8591
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-15 03:40:35" 9726
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-16 03:42:20" 9715
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-17 03:41:45" 9915
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-18 03:41:53" 9915
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-19 03:43:48" 9924
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-20 03:42:52" 9909
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-21 03:41:43" 9898
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-22 03:40:39" 9914
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-24 03:42:13" 9918
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-25 03:42:55" 9919
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-26 03:44:04" 9915
/qct/qexa-20/cocos/calibration/TC-4-5/cz_gate_fidelity "2025-08-27 03:42:36" 9925
/qct/qexa-20/cocos/calibration/TC-4-5/fidelity_2qb_cliffords_averaged "2025-08-02 03:42:59" 9573
/qct/qexa-20/cocos/calibration/TC-4-5/fidelity_2qb_cliffords_averaged "2025-08-03 03:42:23" 9594
/qct/qexa-20/cocos/calibration/TC-4-5/fidelity_2qb_cliffords_averaged "2025-08-04 03:38:59" 9560
/qct/qexa-20/cocos/calibration/TC-4-5/fidelity_2qb_cliffords_averaged "2025-08-05 03:41:59" 9572
